areaCodePrefix,cluster1,cluster2,cluster3,cluster4,cluster5
493113,0,1,5,2,3
465226,2,4,5,1,0
628218,3,1,5,0,2
491444,0,1,5,2,3
524224,3,1,5,0,2
273201,0,2,4,1,5
814131,0,2,4,1,5
382165,5,1,2,4,3
387530,2,4,5,1,0
360025,5,1,2,4,3
695101,3,5,1,0,2
230405,2,4,1,5,0
231210,2,0,4,1,5
396165,5,1,2,4,3
415606,5,1,2,4,3
273202,2,0,4,1,5
835204,0,1,2,5,4
673614,3,5,1,0,2
670595,3,1,5,0,2
509120,1,5,3,0,2
788815,0,2,4,1,5
534134,1,3,5,0,2
695573,3,5,1,0,2
689625,3,5,1,0,2
583123,3,5,1,0,2
460666,2,5,1,4,0
721517,1,5,2,0,4
621206,3,1,5,0,2
226005,1,5,2,0,4
401702,5,1,3,2,4
816118,0,2,4,1,5
848113,2,4,0,1,5
263639,4,2,0,1,5
503218,5,1,3,0,2
632318,3,1,5,0,2
628809,3,1,5,0,2
678012,1,5,3,0,2
483053,1,2,5,0,4
688555,3,5,1,0,2
822126,2,0,4,1,5
303122,2,4,5,1,0
680567,3,5,1,0,2
247667,2,4,1,5,0
695028,3,5,1,0,2
585355,1,5,3,0,2
176077,2,4,1,5,0
581206,5,1,3,2,0
695561,3,1,5,0,2
614619,3,1,5,0,2
751015,2,4,5,1,0
628601,3,1,5,0,2
394375,2,4,1,5,0
486881,2,4,1,5,0
209724,2,4,0,1,5
770038,0,1,5,2,3
843127,2,4,0,1,5
673101,3,5,1,0,2
797106,0,2,4,1,5
285206,2,4,5,1,0
522007,1,5,3,0,2
522426,1,5,3,0,2
609304,3,1,5,0,2
455223,5,1,2,3,4
825313,0,2,4,1,5
413218,1,5,3,2,0
445103,5,1,3,2,0
457331,2,4,5,1,0
700141,4,2,0,5,1
534448,1,5,3,0,2
606213,3,1,5,0,2
382425,5,1,2,4,3
363415,5,1,2,4,3
382445,2,5,1,4,3
444104,2,5,1,4,0
571477,0,1,5,3,2
603306,3,1,5,0,2
847212,2,4,0,1,5
370030,2,5,4,1,3
486331,2,1,4,0,5
520004,1,5,3,0,2
680703,3,5,1,0,2
755004,0,1,5,2,3
523253,1,3,5,0,2
344024,2,4,5,1,3
451441,5,1,2,3,4
277402,2,4,0,1,5
495112,4,2,5,1,0
415708,5,1,3,2,4
741402,0,2,1,4,5
281504,2,4,1,5,0
331030,2,4,5,1,0
384345,5,2,1,4,3
416311,5,1,2,4,3
243126,2,4,1,0,5
383006,5,1,2,4,3
508245,1,5,3,0,2
224202,2,4,1,5,0
410501,5,1,3,2,4
686616,3,5,1,0,2
176214,2,4,5,1,0
176316,2,5,4,1,0
600010,3,1,5,0,2
679304,3,5,1,0,2
388540,5,1,2,4,3
712122,0,2,1,4,5
442302,1,5,2,3,0
700092,0,1,5,2,4
743126,0,1,2,5,4
600032,3,1,5,0,2
613403,3,1,5,0,2
788155,0,2,4,1,5
571130,3,1,5,0,2
711110,0,1,2,5,4
735223,0,2,4,1,5
393001,5,1,2,3,4
781027,0,2,4,1,5
783126,0,2,4,1,5
853205,0,2,4,1,5
413711,5,1,3,2,4
441809,5,1,2,4,3
496108,2,1,0,4,5
416512,5,1,3,2,0
575028,5,1,3,2,0
493196,4,2,0,5,1
507125,1,5,3,0,2
722165,2,0,4,1,5
480999,2,1,5,4,0
521106,1,5,3,0,2
261202,2,4,1,5,0
412405,5,1,3,2,4
636110,3,1,5,0,2
841401,2,4,0,1,5
506143,1,5,3,0,2
798603,0,2,4,1,5
691589,3,5,1,0,2
485113,2,4,5,1,0
413004,5,1,3,2,0
415003,5,1,3,2,4
638112,3,5,1,0,2
815318,2,4,1,0,5
603303,3,1,5,0,2
324010,2,4,5,1,0
627427,3,1,5,0,2
560086,3,1,5,0,2
802223,2,4,0,1,5
686607,3,1,5,0,2
110043,2,4,1,5,0
442505,1,5,3,2,0
521241,1,5,3,0,2
211017,2,4,1,0,5
271210,2,4,0,1,5
457887,5,1,2,4,3
146102,4,2,0,1,5
577122,5,1,3,2,0
148025,4,2,0,1,5
380024,5,1,3,2,4
682312,0,1,5,3,2
414106,5,1,3,2,4
274182,1,5,3,0,2
321408,2,1,5,4,0
523182,1,3,5,0,2
441110,1,5,2,0,3
243601,2,4,0,1,5
271502,0,2,4,1,5
825418,0,2,1,4,5
508279,1,5,3,0,2
585227,1,5,3,2,0
736207,0,1,5,2,4
691504,3,5,1,0,2
600068,3,1,5,0,2
733208,0,2,4,1,5
742226,0,2,1,5,4
344021,2,4,5,1,0
506164,1,5,3,0,2
523104,3,1,5,0,2
535557,1,0,5,3,2
671543,3,5,1,0,2
635307,3,1,5,0,2
627858,3,1,5,0,2
591244,5,1,3,2,0
601206,3,1,5,0,2
712617,0,1,2,5,4
712701,1,5,0,2,4
521324,1,3,5,0,2
743123,0,1,2,5,4
484776,1,5,2,4,0
281306,2,4,0,1,5
273213,2,4,0,1,5
591246,5,1,3,2,0
680701,3,5,1,0,2
673574,3,5,1,0,2
680734,3,5,1,0,2
342305,2,4,5,1,0
249401,4,2,0,1,5
534208,1,5,3,0,2
522302,1,3,5,0,2
678101,3,5,1,0,2
342309,2,4,5,1,3
639007,3,5,1,0,2
144210,4,2,5,1,0
202165,0,2,4,1,5
523281,3,1,5,0,2
754010,2,4,1,5,0
443401,5,1,3,2,4
799210,2,4,1,5,0
394105,5,1,2,3,4
480557,1,5,2,0,4
360410,2,4,5,1,0
737119,0,2,4,1,5
712306,0,1,5,2,4
629168,3,5,1,0,2
384310,2,5,1,4,3
421601,5,1,3,2,4
757002,0,1,5,2,4
782402,2,4,1,5,0
244922,2,4,0,1,5
509201,1,3,5,0,2
415010,5,1,3,2,4
689611,3,5,1,0,2
639004,5,1,3,2,4
414105,5,1,3,2,4
271205,4,2,0,1,5
411026,5,1,3,2,4
700026,0,1,2,5,4
414301,5,1,3,2,4
224230,2,4,0,1,5
230501,2,5,1,4,0
600094,3,1,5,0,2
493101,1,5,0,2,3
246495,2,4,1,5,0
627008,3,1,5,0,2
422002,5,1,3,2,4
535217,2,1,5,4,0
712248,0,1,2,5,4
784501,0,2,4,1,5
560068,3,1,5,0,2
614807,3,1,5,0,2
756124,0,1,5,2,3
333704,2,4,5,1,0
722204,0,1,2,5,4
174309,4,2,0,1,5
486451,2,4,1,5,0
229410,2,4,0,1,5
621012,3,1,5,0,2
122007,2,4,1,0,5
391345,2,4,5,1,0
670613,3,5,1,0,2
673635,3,1,5,0,2
635001,3,1,5,0,2
731234,0,2,1,4,5
560008,3,5,1,0,2
415401,5,1,3,2,0
591112,5,1,3,2,0
764002,1,5,0,3,2
143414,4,2,5,1,0
305005,2,4,5,1,0
562112,3,1,5,0,2
606104,5,1,3,2,4
752022,0,1,5,2,4
700128,0,1,2,5,4
221003,2,4,0,1,5
151509,4,2,5,1,0
345001,2,4,5,1,3
473249,2,4,1,5,0
689626,3,5,1,0,2
271851,2,4,5,1,0
744102,0,3,1,5,2
788164,0,2,4,1,5
422204,5,1,2,3,4
301405,2,4,5,1,0
796017,0,2,1,4,5
754002,0,1,5,3,2
389320,2,4,5,1,0
332742,2,4,5,1,0
734012,0,2,4,1,5
611003,3,1,5,0,2
484224,1,5,2,0,4
171006,4,2,5,1,0
142027,2,4,5,1,0
500093,1,5,3,0,2
491441,1,5,0,2,3
425306,5,1,2,3,4
233001,2,4,0,1,5
360022,5,1,2,4,3
122003,2,4,1,0,5
202128,2,4,5,1,0
627951,3,1,5,0,2
361004,2,5,1,4,3
689124,3,5,1,0,2
431709,1,5,3,2,0
752002,0,1,2,5,4
225002,2,1,5,0,4
494122,1,5,3,2,0
515425,1,5,3,0,2
533461,1,5,3,0,2
413215,5,1,3,2,0
301406,2,4,1,5,0
533248,1,5,3,0,2
248146,4,2,0,1,5
680563,3,5,1,0,2
624702,3,1,5,0,2
802128,2,4,0,1,5
481995,2,4,1,5,0
636701,5,1,3,2,0
145026,4,2,0,1,5
621111,3,1,5,0,2
630610,3,1,5,0,2
822132,0,2,4,1,5
671311,3,5,1,0,2
761210,0,1,5,3,2
761144,5,1,3,2,0
533306,1,5,3,0,2
582208,5,1,3,2,0
624703,3,1,5,0,2
176210,2,4,1,5,0
695001,3,5,1,0,2
148101,2,4,5,1,0
325205,2,4,1,5,0
680542,3,5,1,0,2
506310,1,5,3,0,2
613003,3,1,5,0,2
495687,0,1,5,2,4
825109,2,4,0,1,5
688527,3,5,1,0,2
110019,4,2,5,1,0
695013,3,5,1,0,2
532148,1,0,5,3,2
327022,2,4,5,1,0
624220,3,1,5,0,2
175031,4,2,0,5,1
311801,2,4,5,1,0
628219,3,1,5,0,2
523110,3,1,5,0,2
334603,2,4,5,1,0
610102,0,1,5,3,2
713372,0,2,1,5,4
713373,0,2,4,1,5
209651,2,4,0,1,5
471411,2,4,1,5,0
605110,3,1,5,0,2
390014,2,4,5,1,0
192305,4,2,0,1,5
691306,3,5,1,0,2
203207,2,4,5,1,0
574234,3,5,1,0,2
600009,3,1,5,0,2
623706,3,1,5,0,2
535145,1,5,0,3,2
413713,5,1,3,2,4
385560,2,4,5,1,0
680027,3,1,5,0,2
641202,3,5,1,0,2
732212,0,2,1,5,4
676505,3,5,1,0,2
742202,0,1,2,5,4
574143,3,5,1,2,0
141010,5,1,3,2,4
846001,2,4,0,1,5
502371,0,1,2,5,4
503175,1,5,3,2,0
768002,0,1,5,2,3
680012,3,1,5,0,2
783382,0,2,4,1,5
534102,1,5,3,0,2
756139,1,5,0,2,4
141104,4,2,5,1,0
192126,4,2,5,1,0
843301,0,2,4,1,5
600077,3,1,5,0,2
305816,2,4,5,1,0
756117,4,2,5,1,0
691584,3,5,1,0,2
591304,5,1,3,2,0
144529,4,2,5,1,0
202131,2,4,1,5,0
221603,4,2,0,1,5
207302,2,4,1,0,5
243407,2,4,0,1,5
273001,2,4,0,1,5
460440,2,4,0,1,5
273305,2,4,0,1,5
507169,1,5,3,0,2
224228,2,4,0,1,5
781032,0,2,4,1,5
603301,3,1,5,0,2
517305,3,1,5,0,2
743383,2,4,0,1,5
843108,2,4,0,1,5
691005,3,5,1,0,2
394660,5,1,2,4,3
313026,2,4,5,1,0
628908,3,1,5,0,2
631206,3,1,5,0,2
471315,2,0,1,5,4
250615,2,4,5,1,0
274208,0,2,4,1,5
781101,0,2,4,1,5
613202,3,1,5,0,2
627426,3,1,5,0,2
275202,2,4,1,5,0
741404,0,1,2,5,4
803120,2,4,0,1,5
334602,2,4,5,1,0
244102,2,4,1,5,0
689542,3,5,1,0,2
679103,3,5,1,0,2
799290,0,2,4,1,5
670644,3,5,1,0,2
700078,0,1,2,5,4
481105,1,2,5,4,0
261203,2,4,1,0,5
785700,0,2,4,1,5
533483,1,5,3,0,2
136021,2,4,5,1,0
781127,0,2,4,1,5
766018,0,1,5,3,2
313024,2,4,5,1,0
518123,3,1,5,0,2
515711,3,1,5,0,2
680021,3,1,5,0,2
144106,4,2,5,1,0
614905,3,1,5,0,2
678732,3,5,1,0,2
781371,0,2,4,1,5
416214,5,1,3,2,4
844115,2,4,5,1,0
461771,2,1,5,4,0
507202,1,5,3,0,2
533309,1,5,3,0,2
233301,2,4,1,0,5
424001,5,1,2,3,4
364210,2,5,4,1,3
853203,2,1,5,0,4
343002,2,4,5,1,3
571231,3,5,1,0,2
390017,2,4,5,1,0
283122,2,4,5,1,0
754006,0,1,5,3,2
502314,1,5,2,0,3
804422,1,5,0,2,3
370511,2,4,5,1,3
676541,3,5,1,0,2
765033,1,5,2,0,3
532168,3,1,5,0,2
680711,3,5,1,0,2
413406,5,1,3,2,4
600021,3,1,5,0,2
734204,0,2,4,1,5
453111,5,1,2,4,3
176207,2,4,0,1,5
451224,5,1,3,2,4
562163,3,1,5,0,2
413249,5,1,3,2,4
577428,3,5,1,0,2
221105,2,4,0,1,5
403704,5,3,1,2,0
825408,0,2,1,5,4
721429,1,0,5,3,2
784510,0,2,4,1,5
847215,2,4,0,1,5
585444,5,1,3,2,0
600058,3,1,5,0,2
530003,1,5,0,3,2
125077,4,2,5,1,0
414205,5,1,3,2,0
788726,0,2,1,4,5
770035,0,1,5,2,4
160071,4,2,5,1,0
787053,0,2,4,1,5
231224,2,4,0,1,5
571117,3,5,1,0,2
733128,0,2,4,1,5
591301,5,1,3,2,0
518348,3,5,1,0,2
573225,3,5,1,0,2
582102,5,1,3,2,0
450554,5,1,2,4,3
821106,1,5,2,0,4
416219,5,1,3,2,0
606705,3,1,5,0,2
754136,0,1,5,2,3
271865,2,4,0,1,5
271003,2,4,0,1,5
262524,2,4,0,1,5
481449,1,2,5,4,0
737136,0,2,4,1,5
733210,2,4,0,1,5
284406,1,5,2,4,0
413110,5,1,3,2,4
370201,5,2,1,4,3
606105,3,1,5,0,2
244235,2,4,1,0,5
759001,0,1,5,3,2
767041,5,1,2,3,4
643209,3,5,1,0,2
786622,2,4,1,5,0
605008,3,1,5,0,2
689122,3,5,1,0,2
573115,3,5,1,2,0
211007,2,0,4,1,5
261136,2,1,5,0,4
388121,5,1,2,4,3
682015,3,5,1,0,2
691019,3,5,1,0,2
581120,5,1,3,2,0
221201,0,2,1,4,5
500018,1,5,3,0,2
734227,2,4,0,1,5
577549,3,5,1,0,2
180020,4,2,5,1,0
624201,3,1,5,0,2
572113,3,5,1,0,2
572218,3,5,1,0,2
395001,2,5,1,4,3
713104,0,1,2,5,4
713369,0,2,1,5,4
517403,3,1,5,0,2
571342,3,5,1,0,2
283104,2,4,1,5,0
670622,3,5,1,0,2
742102,2,0,4,1,5
591128,5,1,3,2,0
172033,4,2,0,5,1
636111,3,1,5,0,2
741223,0,1,5,2,4
383250,2,5,1,4,3
133206,4,2,5,1,0
534218,1,5,3,0,2
441909,1,5,0,2,3
314025,2,4,0,1,5
442401,1,5,3,0,2
233307,1,5,2,0,4
281203,2,4,0,1,5
493890,1,0,5,3,2
486338,4,2,5,1,0
695020,3,5,1,0,2
785010,0,2,4,1,5
302016,2,4,5,1,0
689111,3,5,1,0,2
177048,2,4,5,1,3
624701,3,1,5,0,2
768220,0,1,5,2,3
700097,0,1,5,2,4
721437,2,4,1,5,0
678591,3,5,1,0,2
431008,5,1,3,2,4
792104,0,2,4,1,5
851218,2,4,1,0,5
226006,0,2,4,1,5
828116,0,2,1,5,4
176324,4,2,5,1,0
411006,5,1,3,2,4
343041,2,4,5,1,3
392030,2,5,1,4,3
181133,4,2,5,1,0
767016,2,1,5,0,4
560017,5,1,2,3,4
606603,3,1,5,0,2
847104,2,4,0,1,5
851101,0,2,4,1,5
361210,5,1,2,4,3
342307,2,4,5,1,0
643220,3,1,5,0,2
470004,2,4,1,5,0
136130,4,2,5,1,0
323803,2,4,5,1,0
680699,3,1,5,0,2
609311,3,1,5,0,2
625518,3,5,1,0,2
785667,0,2,4,1,5
273304,0,2,4,1,5
629170,3,1,5,0,2
326034,2,4,5,1,0
502271,1,5,3,2,0
177033,4,2,5,1,0
501218,1,5,3,0,2
271209,2,4,0,1,5
673105,3,5,1,0,2
517297,3,1,5,0,2
362265,5,1,2,3,4
229212,2,4,0,1,5
201314,2,4,5,1,0
176206,4,2,5,1,0
125005,2,4,1,5,0
521402,1,5,3,0,2
686522,3,5,1,0,2
630203,3,1,5,0,2
642002,3,1,5,0,2
614629,3,1,5,0,2
363020,5,1,2,4,3
224161,2,0,4,1,5
413405,1,5,3,2,0
743331,0,1,5,2,4
495334,2,1,5,4,0
312901,2,4,5,1,0
370475,2,4,5,1,3
523316,1,5,3,0,2
521163,1,5,3,0,2
172022,2,4,5,1,0
500022,1,5,3,0,2
743412,0,1,2,5,4
343030,2,4,5,1,0
626125,3,1,5,0,2
403701,5,3,1,2,0
477446,2,4,1,5,0
781022,0,2,4,1,5
673613,3,5,1,0,2
121107,5,1,2,4,3
600099,1,5,3,0,2
272182,2,4,0,1,5
691507,3,5,1,0,2
400005,5,1,3,2,4
590016,3,1,5,0,2
226101,2,4,0,1,5
695142,3,5,1,0,2
362226,2,4,5,1,3
690572,3,5,1,0,2
641605,3,1,5,0,2
803201,2,4,0,1,5
788720,0,2,1,4,5
695025,3,5,1,0,2
744112,0,3,1,5,2
123301,2,4,5,1,0
622304,3,1,5,0,2
311404,2,4,1,5,0
522236,1,5,3,0,2
690521,3,5,1,0,2
441501,1,5,2,3,0
423603,5,1,3,2,4
673576,3,5,1,0,2
854108,2,4,1,5,0
535220,1,5,3,0,2
177038,4,2,5,1,0
143105,2,4,5,1,0
609110,3,1,5,0,2
600078,3,1,5,0,2
801501,0,2,4,1,5
845429,0,2,4,1,5
225403,2,4,1,0,5
343048,2,4,5,1,3
635701,3,1,5,0,2
516110,1,5,3,0,2
204101,2,4,1,5,0
124022,2,4,5,1,0
301702,2,4,1,5,0
695304,3,5,1,0,2
275307,2,4,1,5,0
533430,1,5,3,0,2
766023,2,4,5,1,0
743437,0,2,4,1,5
411036,5,1,3,2,4
784104,0,2,4,1,5
585213,1,5,3,0,2
248171,4,2,0,1,5
505331,1,5,3,0,2
812002,2,4,1,5,0
481778,2,5,1,4,3
142042,4,2,5,1,0
841287,0,2,4,1,5
457222,2,5,1,4,3
573133,3,5,1,0,2
577301,3,5,1,0,2
584134,5,3,1,2,0
605104,3,1,5,0,2
781344,0,2,4,1,5
641114,3,1,5,0,2
577003,3,5,1,0,2
828127,0,2,1,4,5
421602,5,1,3,2,0
574203,3,5,1,0,2
721131,0,1,2,5,4
248197,4,2,0,1,5
305003,2,4,5,1,0
148106,4,2,5,1,0
802316,2,0,4,1,5
614630,3,1,5,0,2
682005,3,5,1,0,2
422611,5,1,3,2,4
815301,0,2,1,4,5
784508,0,2,4,1,5
416201,5,1,3,2,4
766110,0,1,5,2,3
227304,2,4,0,1,5
462045,1,5,2,4,0
146103,4,2,5,1,0
504323,1,5,0,2,3
307511,2,5,1,4,3
502276,1,5,3,0,2
630204,3,1,5,0,2
799103,0,2,1,4,5
504309,1,5,2,4,3
144625,2,4,5,1,0
522601,3,1,5,0,2
324001,2,4,5,1,0
500020,1,5,3,0,2
285130,2,4,1,5,0
454774,5,1,2,4,3
522304,1,5,3,0,2
534211,1,5,3,0,2
416409,5,1,3,2,0
689642,3,5,1,0,2
124201,2,4,5,1,0
686518,3,5,1,0,2
423601,5,1,2,3,4
691535,3,5,1,0,2
172002,4,2,0,5,1
172113,4,2,0,1,5
721420,0,1,5,2,4
423104,5,1,2,3,4
521156,1,5,3,0,2
208006,2,4,0,1,5
387335,2,5,1,4,3
520011,1,5,3,0,2
523263,1,3,5,0,2
695543,1,5,3,0,2
636142,3,1,5,0,2
766102,0,1,5,2,3
678595,3,5,1,0,2
642006,3,1,5,0,2
246473,4,2,5,1,0
641001,3,5,1,0,2
241406,2,4,1,5,0
798615,0,2,4,1,5
123106,2,4,5,1,0
614716,3,1,5,0,2
635754,3,1,5,0,2
515867,3,1,5,0,2
414110,5,1,3,2,4
689594,3,1,5,0,2
361170,5,1,2,3,4
387310,2,5,4,1,3
721423,0,1,2,5,4
532201,0,1,5,3,2
627127,3,1,5,0,2
413132,5,1,3,2,4
144622,4,2,5,1,0
801301,2,4,1,5,0
691332,3,5,1,0,2
225415,2,4,0,1,5
477566,1,5,2,0,4
246125,4,2,0,1,5
144410,2,4,5,1,0
832104,0,1,5,2,4
639203,3,1,5,0,2
523260,1,5,3,0,2
212401,2,4,1,5,0
384012,2,4,5,1,0
811308,0,2,4,1,5
700014,0,1,5,2,4
225125,2,4,1,5,0
502302,1,5,3,0,2
584125,3,1,5,0,2
743389,0,2,4,1,5
523372,3,1,5,0,2
144623,4,2,0,1,5
431117,1,5,3,2,0
643003,3,5,1,0,2
841234,0,2,4,1,5
843102,2,4,5,1,0
305921,2,4,1,5,0
522315,1,3,5,0,2
812001,2,4,0,1,5
688530,3,5,1,0,2
524239,1,3,5,0,2
786612,0,1,2,5,4
517551,3,1,5,0,2
637201,3,1,5,0,2
791119,0,2,4,1,5
284001,2,4,1,5,0
445206,1,5,2,3,0
571315,3,5,1,0,2
768018,0,1,5,2,3
147021,2,4,1,5,0
621805,3,1,5,0,2
506007,1,5,3,0,2
533406,3,1,5,0,2
762105,0,1,5,2,3
627111,3,1,5,0,2
382245,2,0,1,4,5
124506,2,4,0,1,5
583120,1,5,3,0,2
481337,2,4,5,1,0
484113,1,5,0,2,4
400001,5,1,3,2,4
224151,2,4,1,0,5
416612,5,1,3,2,0
583228,5,1,3,2,0
580028,5,3,1,2,0
758032,1,5,0,3,2
502113,1,5,3,2,0
829127,2,4,1,5,0
796012,0,2,1,4,5
752111,0,1,5,3,2
712503,0,1,2,5,4
784113,0,2,4,1,5
841504,2,4,1,0,5
191132,4,2,5,1,0
571421,3,5,1,0,2
848131,2,0,4,1,5
274703,5,2,1,4,3
382815,2,4,5,1,0
680668,3,5,1,0,2
416001,5,1,3,2,4
755008,2,4,0,1,5
389155,2,4,5,1,0
621218,3,1,5,0,2
362205,5,1,2,4,3
313331,2,5,1,4,3
731302,0,1,2,5,4
679502,3,1,5,0,2
144036,4,2,5,1,0
413725,5,1,2,3,4
301403,2,4,0,1,5
591224,5,1,3,2,4
176204,4,2,5,1,0
678683,3,5,1,0,2
182122,2,4,0,1,5
531027,1,5,0,3,2
160059,4,2,5,1,0
643102,3,1,5,0,2
176058,2,4,5,1,0
455332,5,1,2,4,3
641035,3,5,1,0,2
712233,0,1,5,2,3
503003,1,5,3,2,0
123102,2,4,1,5,0
142046,2,4,1,5,0
534312,1,5,3,0,2
533250,1,5,3,0,2
424309,5,1,2,3,4
431517,5,1,3,2,0
275301,2,4,1,5,0
127310,1,0,5,2,3
635655,3,1,5,0,2
176040,4,2,5,1,0
415015,5,1,3,2,4
824114,2,4,0,1,5
277302,0,1,5,2,3
144530,4,2,5,1,0
757027,0,1,5,2,3
816104,0,2,4,1,5
363435,5,1,2,3,4
388110,5,2,1,4,3
680655,3,5,1,0,2
122105,2,4,5,1,0
743405,0,1,2,5,4
392140,2,1,5,4,0
524228,1,5,3,0,2
333030,2,4,5,1,0
737134,0,2,4,1,5
800001,0,2,1,4,5
689121,3,5,1,0,2
614203,3,5,1,0,2
403709,5,3,1,2,0
737120,0,2,4,1,5
587316,1,5,3,0,2
412210,5,1,3,2,4
486666,0,2,1,5,4
276404,2,4,1,5,0
473226,2,1,5,4,0
415637,5,1,3,2,4
431003,5,1,3,2,4
535534,0,1,5,3,2
782460,0,2,4,1,5
125038,2,4,5,1,0
829128,2,4,1,5,0
322212,2,4,1,5,0
403724,5,3,1,2,0
801110,2,4,1,5,0
757105,0,2,1,4,5
454221,2,1,5,4,0
312403,2,4,5,1,0
516173,3,1,5,0,2
464001,2,1,5,4,0
835221,0,2,1,5,4
455116,5,2,1,4,3
695034,3,5,1,0,2
585101,5,1,3,2,0
174013,4,2,5,1,0
712514,0,1,5,2,4
210506,2,4,0,1,5
685566,3,5,1,0,2
812004,0,2,4,1,5
678008,1,5,3,0,2
124507,2,4,5,1,0
612604,3,1,5,0,2
805101,0,2,4,1,5
177025,2,4,1,5,0
835225,0,2,1,4,5
362730,5,1,3,2,4
225001,1,0,5,3,2
246455,4,2,0,1,5
581113,5,1,3,2,0
686692,3,5,1,0,2
783133,0,2,4,1,5
821105,0,2,1,4,5
249141,2,4,5,1,0
576257,3,5,1,2,0
209625,2,4,1,5,0
505215,1,5,3,0,2
700043,0,1,2,5,4
364002,5,1,2,4,3
334006,2,4,5,1,0
508213,1,5,3,0,2
123412,2,4,5,1,0
590005,5,1,3,2,4
784153,0,2,4,1,5
175125,4,2,0,5,1
522002,1,5,3,0,2
341506,2,4,5,1,0
700112,0,1,2,5,4
581316,5,3,1,2,0
560020,3,1,5,0,2
500030,1,5,3,0,2
131306,2,4,5,1,0
788106,0,2,4,1,5
136034,4,2,5,1,0
431504,1,5,3,2,0
635853,3,1,5,0,2
206252,2,4,0,1,5
683547,3,5,1,0,2
781304,0,2,4,1,5
530024,1,5,0,3,2
461114,2,4,1,5,0
852121,2,4,0,1,5
532407,1,5,3,0,2
577423,3,5,1,2,0
741505,0,1,2,5,4
421202,5,1,3,2,4
201009,1,5,2,4,0
425409,5,1,2,3,4
768050,1,5,0,2,3
506342,1,5,3,0,2
721301,0,1,5,2,3
754244,4,2,5,1,0
628003,3,1,5,0,2
497118,2,4,1,5,0
628102,3,1,5,0,2
226303,2,4,0,1,5
393145,2,5,1,4,3
845414,2,4,0,1,5
844103,2,4,1,5,0
632316,3,1,5,0,2
110085,2,4,1,5,0
388360,2,5,1,4,3
678581,3,1,5,0,2
573113,3,5,1,0,2
600118,3,1,5,0,2
798620,0,2,4,1,5
690542,3,5,1,0,2
711304,0,1,2,5,4
452009,5,2,1,4,3
503110,1,5,3,0,2
521328,1,5,0,3,2
416601,5,1,3,2,4
600123,3,1,5,0,2
828131,0,2,4,1,5
362275,5,1,2,3,4
444802,2,5,4,1,0
768031,0,1,5,2,3
210430,2,4,1,5,0
335504,4,2,5,1,0
736123,0,1,2,5,4
680502,3,5,1,0,2
711315,0,2,1,5,4
791102,0,2,4,1,5
382825,2,4,5,1,0
841244,2,4,0,1,5
470672,2,1,5,4,0
560104,3,5,1,0,2
461223,1,5,2,4,3
431401,5,1,3,2,0
222002,2,4,0,1,5
685612,3,5,1,0,2
673313,3,5,1,0,2
784506,0,2,4,1,5
211015,2,0,4,1,5
518350,5,1,3,0,2
243633,2,4,0,1,5
522413,1,5,3,0,2
743513,0,2,1,4,5
758029,0,2,1,4,5
788728,0,2,1,4,5
495330,2,1,5,4,0
798601,0,2,4,1,5
625704,3,1,5,0,2
813106,0,2,4,1,5
276403,2,4,0,1,5
263632,4,2,0,1,5
670502,3,1,5,0,2
683578,3,5,1,0,2
767045,0,1,5,2,3
342007,2,4,5,1,3
686577,5,1,3,2,4
490001,1,5,2,0,4
507167,1,5,3,0,2
382427,5,2,1,4,3
813206,4,2,1,5,0
284123,2,4,1,5,0
412107,5,1,3,2,4
790105,0,2,4,1,5
623403,3,1,5,0,2
382470,1,2,5,4,0
400042,5,1,3,2,4
606907,3,1,5,0,2
506391,1,5,3,0,2
581201,5,1,3,2,0
517001,3,1,5,0,2
483770,2,4,0,1,5
686008,3,5,1,0,2
224207,2,4,0,1,5
600085,3,1,5,0,2
758035,0,1,5,2,3
431214,2,4,1,5,0
500095,1,5,3,0,2
754293,0,1,5,2,3
757024,0,1,5,2,4
209202,2,4,1,5,0
136033,4,2,5,1,0
757049,0,1,5,2,4
502279,1,5,3,0,2
453441,5,1,2,3,4
401405,5,1,3,2,4
606807,3,1,5,0,2
413739,2,1,5,4,0
508234,1,5,3,0,2
209502,2,4,1,5,0
212650,2,4,0,1,5
400054,5,1,3,2,4
670594,3,1,5,0,2
629160,3,5,1,0,2
523333,1,5,3,0,2
391774,2,4,5,1,0
121008,2,4,1,5,0
402116,5,1,3,2,4
767042,0,2,4,1,5
609402,3,1,5,0,2
742159,0,2,1,4,5
403715,5,3,1,2,0
473222,2,1,4,5,0
271901,2,4,1,5,0
814153,2,0,1,5,4
635202,3,1,5,0,2
574141,5,1,3,2,0
370410,5,1,2,3,4
425424,2,5,1,4,3
561201,3,1,5,0,2
762019,0,1,5,2,3
799278,3,1,5,0,2
509357,3,5,1,0,2
742184,0,2,4,1,5
637502,3,1,5,0,2
444710,1,5,3,2,0
632313,3,1,5,0,2
711108,0,1,2,5,4
391780,2,4,5,1,0
123035,2,4,5,1,0
695505,3,1,5,0,2
474015,2,4,1,5,0
800028,0,2,1,4,5
412412,5,1,3,2,4
360575,5,1,2,4,3
442507,2,4,1,5,0
504110,2,4,0,1,5
523332,1,3,5,0,2
678552,3,5,1,0,2
171205,4,2,0,1,5
442916,5,1,3,2,4
630101,3,1,5,0,2
502277,3,1,5,0,2
770013,0,1,5,2,4
689654,3,5,1,0,2
400091,5,1,3,2,4
461116,2,1,5,4,0
